"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Latitude","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocatioin"
"2018","MI","Michigan","Emmet","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.8",,,"75.9","77.6","33,308","45.51990458","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.89123202 45.51990458)"
"2018","MI","Michigan","Dickinson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.3",,,"75.2","77.2","25,383","46.00907255","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.87005292 46.00907255)"
"2018","MI","Michigan","Gladwin","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.9",,,"79.1","80.8","25,337","43.99065358","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.38861295 43.99065358)"
"2018","MI","Michigan","Eaton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.9",,,"78.1","79.6","109,826","42.59599185","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.83740035 42.59599185)"
"2018","MI","Michigan","Eaton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.8",,,"75.9","77.6","109,826","42.59599185","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.83740035 42.59599185)"
"2018","MI","Michigan","Gladwin","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75",,,"73.8","76.1","25,337","43.99065358","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.38861295 43.99065358)"
"2018","MI","Michigan","Gogebic","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.3",,,"79.6","81.0","15,096","46.4088259","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-89.69416822 46.4088259)"
"2018","MI","Michigan","Genesee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.6",,,"79.9","81.2","406,892","43.02181142","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.70611048 43.02181142)"
"2018","MI","Michigan","Genesee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78.8",,,"77.9","79.5","406,892","43.02181142","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.70611048 43.02181142)"
"2018","MI","Michigan","Gratiot","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.8",,,"76.9","78.6","40,599","43.29297003","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.60482923 43.29297003)"
"2018","MI","Michigan","Gratiot","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.4",,,"75.4","77.3","40,599","43.29297003","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.60482923 43.29297003)"
"2018","MI","Michigan","Grand Traverse","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.3",,,"79.5","81.1","92,573","44.66913969","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.5604985 44.66913969)"
"2018","MI","Michigan","Grand Traverse","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.9",,,"76.9","78.8","92,573","44.66913969","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.5604985 44.66913969)"
"2018","MI","Michigan","Gogebic","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.4",,,"75.5","77.3","15,096","46.4088259","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-89.69416822 46.4088259)"
"2018","MI","Michigan","Houghton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.6",,,"75.3","77.7","36,219","46.89788944","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.68742285 46.89788944)"
"2018","MI","Michigan","Hillsdale","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78",,,"77.2","78.9","45,749","41.88768696","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.59305475 41.88768696)"
"2018","MI","Michigan","Hillsdale","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.2",,,"74.1","76.2","45,749","41.88768696","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.59305475 41.88768696)"
"2018","MI","Michigan","Houghton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.7",,,"74.6","76.7","36,219","46.89788944","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.68742285 46.89788944)"
"2018","MI","Michigan","Huron","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.6",,,"78.7","80.4","31,166","43.83329949","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.01846715 43.83329949)"
"2018","MI","Michigan","Ionia","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.3",,,"75.3","77.3","64,210","42.9448403","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.07409113 42.9448403)"
"2018","MI","Michigan","Ingham","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77",,,"76.3","77.8","292,735","42.59704503","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.37359332 42.59704503)"
"2018","MI","Michigan","Ingham","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.4",,,"76.6","78.0","292,735","42.59704503","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.37359332 42.59704503)"
"2018","MI","Michigan","Huron","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.1",,,"74.0","76.1","31,166","43.83329949","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.01846715 43.83329949)"
"2018","MI","Michigan","Jackson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.7",,,"77.9","79.4","158,823","42.24826443","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.42248298 42.24826443)"
"2018","MI","Michigan","Ionia","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.4",,,"76.4","78.2","64,210","42.9448403","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.07409113 42.9448403)"
"2018","MI","Michigan","Iron","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.5",,,"80.8","82.3","11,117","46.2086311","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.53025751 46.2086311)"
"2018","MI","Michigan","Iron","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.7",,,"74.6","76.7","11,117","46.2086311","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.53025751 46.2086311)"
"2018","MI","Michigan","Iosco","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.8",,,"80.0","81.5","25,081","44.35597611","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.63665009 44.35597611)"
"2018","MI","Michigan","Iosco","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.4",,,"74.3","76.4","25,081","44.35597611","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.63665009 44.35597611)"
"2018","MI","Michigan","Jackson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.8",,,"75.8","77.6","158,823","42.24826443","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.42248298 42.24826443)"
"2018","MI","Michigan","Kalamazoo","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78",,,"77.1","78.8","264,870","42.24535597","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.53055644 42.24535597)"
"2018","MI","Michigan","Kalkaska","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.4",,,"77.5","79.3","17,824","44.68488286","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.09045554 44.68488286)"
"2018","MI","Michigan","Kalkaska","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.4",,,"74.3","76.4","17,824","44.68488286","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.09045554 44.68488286)"
"2018","MI","Michigan","Isabella","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.6",,,"75.2","77.8","70,562","43.64060976","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.84664923 43.64060976)"
"2018","MI","Michigan","Isabella","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.3",,,"76.4","78.2","70,562","43.64060976","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.84664923 43.64060976)"
"2018","MI","Michigan","Kalamazoo","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.6",,,"76.8","78.4","264,870","42.24535597","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.53055644 42.24535597)"
"2018","MI","Michigan","Lake","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.3",,,"80.6","82.1","11,881","43.99047227","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.80194375 43.99047227)"
"2018","MI","Michigan","Kent","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.3",,,"75.5","77.0","653,786","43.0319496","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.54933881 43.0319496)"
"2018","MI","Michigan","Kent","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.9",,,"75.1","76.7","653,786","43.0319496","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.54933881 43.0319496)"
"2018","MI","Michigan","Lake","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76",,,"75.0","76.9","11,881","43.99047227","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.80194375 43.99047227)"
"2018","MI","Michigan","Lapeer","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.8",,,"77.9","79.6","88,028","43.09052506","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.22153148 43.09052506)"
"2018","MI","Michigan","Keweenaw","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","83.1",,,"82.5","83.8","2,113","47.62902506","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.44249209 47.62902506)"
"2018","MI","Michigan","Keweenaw","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.2",,,"75.2","77.2","2,113","47.62902506","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.44249209 47.62902506)"
"2018","MI","Michigan","Lenawee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.3",,,"77.4","79.1","98,266","41.89513655","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.06608352 41.89513655)"
"2018","MI","Michigan","Lenawee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.9",,,"75.0","76.8","98,266","41.89513655","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.06608352 41.89513655)"
"2018","MI","Michigan","Leelanau","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","82",,,"81.3","82.6","21,764","44.93780325","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.81051785 44.93780325)"
"2018","MI","Michigan","Leelanau","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.5",,,"75.6","77.4","21,764","44.93780325","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.81051785 44.93780325)"
"2018","MI","Michigan","Lapeer","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.1",,,"75.2","77.2","88,028","43.09052506","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.22153148 43.09052506)"
"2018","MI","Michigan","Macomb","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.2",,,"77.4","78.9","874,759","42.69598935","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.93245314 42.69598935)"
"2018","MI","Michigan","Luce","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.8",,,"78.1","79.5","6,283","46.4704998","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.54389048 46.4704998)"
"2018","MI","Michigan","Luce","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.4",,,"75.6","77.3","6,283","46.4704998","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.54389048 46.4704998)"
"2018","MI","Michigan","Livingston","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.5",,,"78.7","80.2","191,224","42.60313988","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.91174908 42.60313988)"
"2018","MI","Michigan","Livingston","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.2",,,"76.3","78.0","191,224","42.60313988","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.91174908 42.60313988)"
"2018","MI","Michigan","Macomb","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.4",,,"75.6","77.3","874,759","42.69598935","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.93245314 42.69598935)"
"2018","MI","Michigan","Manistee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.2",,,"79.5","80.9","24,528","44.33338844","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.056465 44.33338844)"
"2018","MI","Michigan","Mackinac","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.6",,,"81.0","82.2","10,787","46.07888704","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.07827652 46.07888704)"
"2018","MI","Michigan","Mackinac","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77",,,"76.2","77.8","10,787","46.07888704","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.07827652 46.07888704)"
"2018","MI","Michigan","Mason","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.7",,,"78.9","80.5","29,100","43.99521492","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.2499955 43.99521492)"
"2018","MI","Michigan","Mason","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.9",,,"74.9","76.9","29,100","43.99521492","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.2499955 43.99521492)"
"2018","MI","Michigan","Marquette","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.7",,,"76.8","78.6","66,516","46.4314455","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.64140133 46.4314455)"
"2018","MI","Michigan","Marquette","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76",,,"75.0","76.9","66,516","46.4314455","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.64140133 46.4314455)"
"2018","MI","Michigan","Manistee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76",,,"75.1","76.9","24,528","44.33338844","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.056465 44.33338844)"
"2018","MI","Michigan","Menominee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.2",,,"79.4","80.9","22,983","45.58019557","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.55685414 45.58019557)"
"2018","MI","Michigan","Mecosta","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.8",,,"76.8","78.7","43,545","43.64070731","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.32464875 43.64070731)"
"2018","MI","Michigan","Mecosta","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.3",,,"75.3","77.3","43,545","43.64070731","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.32464875 43.64070731)"
"2018","MI","Michigan","Menominee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76",,,"74.9","77.0","22,983","45.58019557","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.55685414 45.58019557)"
"2018","MI","Michigan","Midland","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79",,,"78.1","79.7","83,209","43.64674881","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.38804837 43.64674881)"
"2018","MI","Michigan","Monroe","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79",,,"78.2","79.7","150,439","41.92815089","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.53791194 41.92815089)"
"2018","MI","Michigan","Monroe","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.6",,,"75.7","77.5","150,439","41.92815089","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.53791194 41.92815089)"
"2018","MI","Michigan","Missaukee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.8",,,"77.9","79.6","15,113","44.33772273","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.09478767 44.33772273)"
"2018","MI","Michigan","Missaukee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.6",,,"74.5","76.7","15,113","44.33772273","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.09478767 44.33772273)"
"2018","MI","Michigan","Midland","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.8",,,"75.8","77.7","83,209","43.64674881","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.38804837 43.64674881)"
"2018","MI","Michigan","Montmorency","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.9",,,"81.1","82.6","9,265","45.02775855","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.12737054 45.02775855)"
"2018","MI","Michigan","Montcalm","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.9",,,"76.9","78.8","63,968","43.31041592","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.15228379 43.31041592)"
"2018","MI","Michigan","Montcalm","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.9",,,"74.7","76.9","63,968","43.31041592","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.15228379 43.31041592)"
"2018","MI","Michigan","Montmorency","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.6",,,"74.6","76.6","9,265","45.02775855","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.12737054 45.02775855)"
"2018","MI","Michigan","Muskegon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.3",,,"79.7","81.0","173,588","43.29138347","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.15198045 43.29138347)"
"2018","MI","Michigan","Oakland","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.2",,,"77.6","78.8","1,259,201","42.66042663","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.38573961 42.66042663)"
"2018","MI","Michigan","Oakland","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.5",,,"75.8","77.2","1,259,201","42.66042663","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.38573961 42.66042663)"
"2018","MI","Michigan","Newaygo","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.2",,,"76.3","78.0","48,892","43.55441617","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.80070384 43.55441617)"
"2018","MI","Michigan","Newaygo","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.2",,,"73.2","75.3","48,892","43.55441617","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.80070384 43.55441617)"
"2018","MI","Michigan","Muskegon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78.7",,,"78.0","79.4","173,588","43.29138347","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.15198045 43.29138347)"
"2018","MI","Michigan","Osceola","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79",,,"78.2","79.9","23,341","43.98998373","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.32556471 43.98998373)"
"2018","MI","Michigan","Ogemaw","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80",,,"79.1","80.8","20,952","44.33480956","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.1272521 44.33480956)"
"2018","MI","Michigan","Ogemaw","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.3",,,"74.2","76.3","20,952","44.33480956","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.1272521 44.33480956)"
"2018","MI","Michigan","Oceana","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.3",,,"78.5","80.1","26,625","43.64097987","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.26734501 43.64097987)"
"2018","MI","Michigan","Oceana","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.2",,,"75.2","77.1","26,625","43.64097987","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.26734501 43.64097987)"
"2018","MI","Michigan","Osceola","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.7",,,"74.8","76.7","23,341","43.98998373","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.32556471 43.98998373)"
"2018","MI","Michigan","Oscoda","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.6",,,"79.8","81.5","8,276","44.68187646","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.12941625 44.68187646)"
"2018","MI","Michigan","Otsego","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.2",,,"78.3","80.0","24,665","45.02100179","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.5986488 45.02100179)"
"2018","MI","Michigan","Otsego","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.1",,,"75.0","77.1","24,665","45.02100179","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.5986488 45.02100179)"
"2018","MI","Michigan","Ontonagon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","83.1",,,"82.4","83.8","5,795","46.66440955","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-89.31497084 46.66440955)"
"2018","MI","Michigan","Ontonagon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.8",,,"74.8","76.9","5,795","46.66440955","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-89.31497084 46.66440955)"
"2018","MI","Michigan","Ottawa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.5",,,"76.7","78.3","290,494","42.95979868","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.99669431 42.95979868)"
"2018","MI","Michigan","Ottawa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.6",,,"75.8","77.4","290,494","42.95979868","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.99669431 42.95979868)"
"2018","MI","Michigan","Oscoda","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.3",,,"74.2","76.4","8,276","44.68187646","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.12941625 44.68187646)"
"2018","MI","Michigan","Roscommon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","82.3",,,"81.6","83.0","23,884","44.33555536","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.611656 44.33555536)"
