"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2020","FL","Florida","Gadsden","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.5",,,"79.8","81.1","45,277","12039","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.6126072 30.5786866)"
"2020","FL","Florida","Broward","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.7",,,"74.1","75.4","1,958,105","12011","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-80.4766834 26.1935353)"
"2020","FL","Florida","St. Johns","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.8",,,"72.8","74.8","278,715","12109","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.4000404 29.8904875)"
"2020","FL","Florida","Leon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.4",,,"74.5","76.3","295,460","12073","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.2778004 30.4593104)"
"2020","ID","Idaho","Latah","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","68.1",,,"66.8","69.4","40,830","16057","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-116.7309737 46.8189202)"
"2020","GA","Georgia","Dade","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.1",,,"73.8","76.2","16,057","13083","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.5062006 34.8524237)"
"2020","ID","Idaho","Nez Perce","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.4",,,"69.4","71.4","40,755","16069","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-116.7609091 46.3337914)"
"2020","ID","Idaho","Bonneville","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","68.2",,,"67.1","69.2","122,134","16019","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-111.6218783 43.3951708)"
"2020","GA","Georgia","Atkinson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.3",,,"74.4","76.3","8,393","13003","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.8781511 31.2968056)"
"2020","HI","Hawaii","Kalawao","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.3",,,"80.6","82.0","87","15005","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-156.9740097 21.2187644)"
"2020","GA","Georgia","Barrow","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74",,,"73.0","74.9","85,588","13013","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.7123025 33.9920094)"
"2020","CO","Colorado","Summit","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","65.9",,,"64.6","67.1","30,631","08117","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-106.1375545 39.6210227)"
"2020","GA","Georgia","Carroll","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.5",,,"74.4","76.4","121,633","13045","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.0805272 33.5822366)"
"2020","FL","Florida","St. Johns","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77",,,"76.2","77.9","278,715","12109","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-81.4000404 29.8904875)"
"2020","GA","Georgia","Effingham","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.3",,,"74.3","76.4","65,765","13103","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.3433553 32.361688)"
"2020","GA","Georgia","Charlton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.4",,,"74.5","76.4","13,430","13049","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.1396442 30.7799036)"
"2020","GA","Georgia","Effingham","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.7",,,"74.7","76.7","65,765","13103","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-81.3433553 32.361688)"
"2020","GA","Georgia","Berrien","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76",,,"75.0","77.0","19,408","13019","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.2278695 31.2886522)"
"2020","ID","Idaho","Oneida","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.2",,,"69.0","71.4","4,520","16071","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-112.5204486 42.1838954)"
"2020","GA","Georgia","Bartow","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72",,,"70.9","73.1","109,426","13015","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.8381879 34.2409175)"
"2020","FL","Florida","Manatee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.1",,,"73.3","74.9","411,219","12081","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.3931438 27.4755558)"
"2020","GA","Georgia","Glascock","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.6",,,"72.3","74.9","2,984","13125","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.6069126 33.2274908)"
"2020","GA","Georgia","Evans","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.8",,,"77.0","78.7","10,638","13109","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-81.890153 32.1530834)"
"2020","ID","Idaho","Boundary","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.5",,,"71.4","73.6","12,656","16021","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-116.5246676 48.7731313)"
"2020","FL","Florida","Okaloosa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74",,,"73.1","74.9","212,820","12091","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.5910804 30.6143245)"
"2020","FL","Florida","Bradford","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","72.9",,,"71.9","73.9","28,593","12007","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.1666983 29.9523863)"
"2020","GA","Georgia","Pierce","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.3",,,"73.1","75.5","19,522","13229","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.2103703 31.353998)"
"2020","GA","Georgia","Toombs","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.1",,,"75.2","77.1","26,973","13279","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.3305967 32.1177534)"
"2020","GA","Georgia","Jones","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.6",,,"77.7","79.5","28,787","13169","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.5621958 33.0216636)"
"2020","GA","Georgia","Jeff Davis","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.2",,,"73.1","75.3","15,213","13161","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.6368248 31.8116153)"
"2020","GA","Georgia","Appling","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.6",,,"76.7","78.5","18,325","13001","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.2901025 31.739712)"
"2020","GA","Georgia","Jefferson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.6",,,"78.8","80.3","15,267","13163","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.4200036 33.0581756)"
"2020","CO","Colorado","Washington","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","64.5",,,"63.1","65.8","4,875","08121","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-103.2097445 39.9657899)"
"2020","GA","Georgia","Telfair","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.2",,,"73.3","75.3","15,781","13271","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.9310634 31.9136406)"
"2020","FL","Florida","Miami-Dade","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.1",,,"75.3","76.9","2,707,303","12086","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-80.5037495 25.6160085)"
"2020","ID","Idaho","Teton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","67.6",,,"66.4","68.8","12,501","16081","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-111.2117653 43.7609939)"
"2020","GA","Georgia","Catoosa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.5",,,"72.3","74.7","67,996","13047","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.1393851 34.9002118)"
"2020","GA","Georgia","Seminole","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.9",,,"79.1","80.7","8,060","13253","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.8676853 30.9339599)"
"2020","FL","Florida","Brevard","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.1",,,"73.2","75.0","608,459","12009","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-80.7003334 28.2983112)"
"2020","DE","Delaware","Sussex","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.3",,,"79.6","80.9","241,635","10005","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-75.3370237 38.6732275)"
"2020","GA","Georgia","Columbia","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.4",,,"73.5","75.4","160,377","13073","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.2496077 33.5520746)"
"2020","HI","Hawaii","Hawaii","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.3",,,"75.8","76.8","203,340","15001","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-155.5024434 19.5977643)"
"2020","ID","Idaho","Bear Lake","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","68.5",,,"67.2","69.9","6,143","16007","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-111.3275168 42.2858922)"
"2020","GA","Georgia","Randolph","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","79.4",,,"78.4","80.2","6,682","13243","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.7523108 31.762651)"
"2020","ID","Idaho","Teton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","68.4",,,"67.2","69.6","12,501","16081","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-111.2117653 43.7609939)"
"2020","GA","Georgia","Quitman","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","82.3",,,"81.5","82.9","2,271","13239","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.0047978 31.8629381)"
"2020","GA","Georgia","Brantley","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.2",,,"72.0","74.5","19,202","13025","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.9829779 31.1973339)"
"2020","GA","Georgia","Glynn","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.2",,,"75.3","77.0","85,568","13127","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.4964503 31.2127098)"
"2020","GA","Georgia","Whitfield","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.3",,,"72.4","74.2","103,837","13313","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.968541 34.8017261)"
"2020","FL","Florida","Madison","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.5",,,"74.7","76.4","18,707","12079","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.4704159 30.4472325)"
"2020","GA","Georgia","Fayette","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76",,,"75.2","76.8","115,821","13113","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.4939407 33.4127172)"
"2020","GA","Georgia","Cook","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.4",,,"77.6","79.2","17,291","13075","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.4294448 31.1525157)"
"2020","GA","Georgia","Long","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.2",,,"75.2","77.1","20,171","13183","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-81.7428697 31.7495633)"
"2020","GA","Georgia","Bibb","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","81",,,"80.4","81.7","152,737","13021","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.6941941 32.8088446)"
"2020","FL","Florida","Santa Rosa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.6",,,"72.7","74.6","189,139","12113","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.0189188 30.6753483)"
"2020","CO","Colorado","Pueblo","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.5",,,"69.7","71.2","169,823","08101","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-104.4846683 38.1627652)"
"2020","FL","Florida","Clay","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","72.6",,,"71.8","73.5","221,770","12019","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.8650364 29.9865835)"
"2020","GA","Georgia","Ben Hill","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.2",,,"76.3","78.1","16,614","13017","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.147197 31.7407715)"
"2020","ID","Idaho","Fremont","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","69.6",,,"68.4","70.7","13,218","16043","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-111.484429 44.2180909)"
"2020","FL","Florida","Lafayette","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","72.5",,,"71.4","73.6","8,482","12067","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.1785097 29.9900661)"
"2020","ID","Idaho","Bear Lake","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.3",,,"71.1","73.4","6,143","16007","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-111.3275168 42.2858922)"
"2020","CO","Colorado","Teller","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","64.2",,,"62.9","65.5","25,529","08119","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-105.1873651 38.8699759)"
"2020","GA","Georgia","Montgomery","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.8",,,"74.8","76.8","9,012","13209","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.5333487 32.1721081)"
"2020","GA","Georgia","Candler","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.5",,,"74.6","76.4","10,985","13043","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.0712656 32.4039497)"
"2020","FL","Florida","Walton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.4",,,"73.4","75.4","76,648","12131","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.162798 30.5712465)"
"2020","FL","Florida","Hamilton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.5",,,"75.6","77.4","14,521","12047","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.9510714 30.4911868)"
"2020","CT","Connecticut","Windham","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.4",,,"76.5","78.3","116,540","09015","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-71.9907017 41.8249987)"
"2020","FL","Florida","Miami-Dade","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.7",,,"73.7","75.6","2,707,303","12086","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-80.5037495 25.6160085)"
"2020","CO","Colorado","Teller","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","69.5",,,"68.3","70.5","25,529","08119","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-105.1873651 38.8699759)"
"2020","GA","Georgia","Hancock","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.3",,,"80.4","82.2","8,494","13141","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.0004653 33.2692195)"
"2020","ID","Idaho","Madison","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","63.9",,,"61.8","65.7","40,318","16065","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-111.6569925 43.788614)"
"2020","GA","Georgia","Baldwin","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.7",,,"77.7","79.7","45,099","13009","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.2554566 33.0594897)"
"2020","GA","Georgia","Jeff Davis","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.9",,,"75.0","76.9","15,213","13161","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.6368248 31.8116153)"
"2020","ID","Idaho","Camas","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","67.6",,,"66.2","69.0","1,130","16025","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-114.7721349 43.5025515)"
"2020","FL","Florida","Dixie","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.3",,,"74.3","76.2","17,057","12029","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.2362319 29.5526748)"
"2020","GA","Georgia","Gilmer","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.3",,,"76.4","78.3","31,978","13123","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.4546244 34.6905055)"
"2020","GA","Georgia","Schley","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.4",,,"76.4","78.4","5,196","13249","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.3227083 32.2634439)"
"2020","FL","Florida","Orange","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.5",,,"71.8","73.2","1,404,396","12095","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-81.3232839 28.5143906)"
"2020","FL","Florida","Jefferson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.1",,,"72.0","74.1","14,543","12065","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.9217606 30.396898)"
"2020","GA","Georgia","Hart","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.8",,,"76.9","78.7","26,406","13147","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.96329 34.3487328)"
"2020","GA","Georgia","Liberty","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.5",,,"76.8","78.2","63,004","13179","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.4578709 31.8074582)"
"2020","GA","Georgia","Terrell","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81",,,"80.1","81.8","8,523","13273","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.4394464 31.7771909)"
"2020","GA","Georgia","Atkinson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.4",,,"73.5","75.4","8,393","13003","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.8781511 31.2968056)"
"2020","GA","Georgia","Toombs","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.8",,,"76.9","78.7","26,973","13279","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.3305967 32.1177534)"
"2020","GA","Georgia","Bartow","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","70.8",,,"69.7","72.0","109,426","13015","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.8381879 34.2409175)"
"2020","FL","Florida","St. Lucie","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.3",,,"74.5","76.0","337,186","12111","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-80.4435357 27.3798137)"
"2020","GA","Georgia","Henry","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78",,,"77.2","78.7","239,139","13151","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.1540207 33.4529466)"
"2020","GA","Georgia","Echols","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.5",,,"72.5","74.5","4,002","13101","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.8973758 30.7140081)"
"2020","ID","Idaho","Benewah","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.9",,,"71.8","74.1","9,430","16009","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-116.6335414 47.2184513)"
"2020","ID","Idaho","Shoshone","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","71.1",,,"69.9","72.2","12,911","16079","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-115.8850916 47.3476935)"
"2020","GA","Georgia","Crawford","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78",,,"77.1","78.9","12,231","13079","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.9791874 32.7094283)"
"2020","DE","Delaware","Sussex","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.5",,,"74.5","76.3","241,635","10005","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-75.3370237 38.6732275)"
"2020","ID","Idaho","Bonner","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","68.7",,,"67.3","70.1","46,817","16017","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-116.612362 48.3167955)"
"2020","GA","Georgia","Marion","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.6",,,"77.7","79.4","8,516","13197","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.5287354 32.3593118)"
"2020","GA","Georgia","Union","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.9",,,"78.9","80.8","25,358","13291","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.9892568 34.833333)"
"2020","FL","Florida","Lee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","72.8",,,"71.9","73.5","790,767","12071","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.9841817 26.5632731)"
"2020","GA","Georgia","Murray","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.5",,,"73.4","75.7","40,032","13213","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.7379899 34.7970974)"
"2020","ID","Idaho","Canyon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.9",,,"70.0","71.7","237,053","16027","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-116.709058 43.6257956)"
"2020","GA","Georgia","Tift","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78",,,"77.2","78.8","40,719","13277","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.5259307 31.4570027)"
"2020","ID","Idaho","Canyon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","70.1",,,"69.1","70.9","237,053","16027","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-116.709058 43.6257956)"
