"Year","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
"2020","45335","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.7",,,"76.0","77.3","6,939","POINT (-83.73381726 39.63030421)","45335","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46228","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.3",,,"77.0","77.6","14,755","POINT (-86.20015546 39.84886262)","46228","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45402","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","82.6",,,"82.2","83.0","11,420","POINT (-84.21004524 39.75951979)","45402","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45760","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.4",,,"77.6","79.2","3,892","POINT (-82.12329046 39.01611381)","45760","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46526","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.9",,,"73.5","74.3","30,671","POINT (-85.88344674 41.55314428)","46526","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45601","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.3",,,"74.0","74.7","57,842","POINT (-82.95541515 39.31007476)","45601","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46543","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","68.5",,,"67.3","69.6","3,654","POINT (-85.67762 41.51870547)","46543","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45432","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.3",,,"77.9","78.8","15,288","POINT (-84.0807795 39.74129265)","45432","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45714","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.9",,,"76.3","77.5","9,951","POINT (-81.61895786 39.31725005)","45714","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45868","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.5",,,"73.5","75.4","567","POINT (-83.84966925 40.9662909)","45868","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45159","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.8",,,"73.9","75.6","3,392","POINT (-83.68924208 39.33067263)","45159","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46049","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.7",,,"73.8","75.6","850","POINT (-86.22059409 40.29753374)","46049","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46725","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.4",,,"73.8","75.0","23,080","POINT (-85.47491096 41.14912596)","46725","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46301","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.2",,,"79.3","81.2","669","POINT (-86.9711875 41.69302145)","46301","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46168","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.0",,,"71.5","72.4","30,309","POINT (-86.39186942 39.68928523)","46168","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45828","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.6",,,"73.5","75.6","6,125","POINT (-84.67481534 40.48649129)","45828","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45876","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.4",,,"73.2","75.5","863","POINT (-84.340947 40.93036119)","45876","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45612","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.9",,,"74.2","75.5","5,303","POINT (-83.27255781 39.21587919)","45612","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45845","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.9",,,"73.8","76.1","3,178","POINT (-84.38177525 40.33034985)","45845","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46012","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.6",,,"75.1","76.1","19,414","POINT (-85.62514636 40.15000081)","46012","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46236","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.2",,,"72.8","73.5","27,294","POINT (-85.96847553 39.89173484)","46236","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45629","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.6",,,"75.6","77.6","3,438","POINT (-82.81292917 38.64971033)","45629","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46528","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","71.5",,,"71.0","72.0","26,104","POINT (-85.85456025 41.6306888)","46528","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45724","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.0",,,"75.1","77.0","1,744","POINT (-81.79188894 39.38112575)","45724","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46125","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.3",,,"71.5","74.9","51","POINT (-86.64160286 39.52151773)","46125","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45332","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.3",,,"76.0","78.4","612","POINT (-84.78664617 39.99699448)","45332","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46183","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","69.1",,,"67.8","70.4","82","POINT (-86.28165325 39.65267949)","46183","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45252","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.5",,,"77.6","79.4","4,600","POINT (-84.6322266 39.27347846)","45252","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46534","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.8",,,"73.1","74.4","11,263","POINT (-86.61666644 41.28577214)","46534","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45679","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.4",,,"75.4","77.5","2,812","POINT (-83.56370294 38.97534177)","45679","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46371","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.3",,,"73.4","75.0","3,599","POINT (-86.60073144 41.68001497)","46371","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46030","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.3",,,"73.5","75.2","3,308","POINT (-85.9425175 40.18536784)","46030","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45663","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.0",,,"76.4","77.7","6,762","POINT (-83.10258012 38.74779218)","45663","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45387","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.3",,,"79.8","80.9","5,169","POINT (-83.89361489 39.79796985)","45387","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46075","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.5",,,"69.3","71.5","2,913","POINT (-86.37489525 39.98726827)","46075","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45890","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.3",,,"73.2","75.4","671","POINT (-83.4902962 40.97805249)","45890","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46184","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.7",,,"71.8","73.6","11,806","POINT (-86.07226529 39.56105749)","46184","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46504","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.7",,,"71.5","73.9","3,413","POINT (-86.11099055 41.29994567)","46504","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46260","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.6",,,"75.3","75.8","32,406","POINT (-86.17970604 39.89774439)","46260","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45870","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.7",,,"74.4","77.0","156","POINT (-83.952902 40.55741829)","45870","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45312","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.1",,,"72.9","75.3","1,435","POINT (-84.08024374 40.06028339)","45312","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45836","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.2",,,"75.1","77.4","1,479","POINT (-83.61679325 40.78263457)","45836","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45207","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.7",,,"78.7","80.6","7,974","POINT (-84.47133581 39.1420676)","45207","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45229","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","83.7",,,"83.3","84.0","13,020","POINT (-84.48679989 39.15274569)","45229","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46408","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.1",,,"78.7","79.4","17,030","POINT (-87.36944509 41.54461665)","46408","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46140","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.0",,,"74.6","75.5","38,543","POINT (-85.77068945 39.8033699)","46140","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45743","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.0",,,"75.8","78.2","1,449","POINT (-81.84992341 39.0761908)","45743","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45696","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.7",,,"74.6","76.7","1,438","POINT (-82.45039559 38.605937)","45696","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46065","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.2",,,"74.3","76.1","3,669","POINT (-86.61322593 40.42451515)","46065","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46126","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.7",,,"73.6","75.7","4,668","POINT (-85.881023 39.61136766)","46126","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45325","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.9",,,"77.0","78.8","2,647","POINT (-84.4245544 39.69126518)","45325","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45840","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.3",,,"74.0","74.7","54,979","POINT (-83.65207951 41.02537114)","45840","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46705","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.6",,,"71.6","73.6","1,583","POINT (-85.0630513 41.51832218)","46705","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45403","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.3",,,"76.8","77.7","15,006","POINT (-84.14773183 39.76864261)","45403","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46239","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","71.5",,,"71.1","71.9","25,345","POINT (-86.00030277 39.72328732)","46239","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45658","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.8",,,"73.7","76.0","2,787","POINT (-82.41127126 38.76215772)","45658","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45459","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.3",,,"81.1","81.5","27,749","POINT (-84.1695631 39.646848)","45459","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46181","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.4",,,"73.3","75.4","4,832","POINT (-86.16265817 39.38060209)","46181","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46254","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.2",,,"74.0","74.5","38,095","POINT (-86.2770625 39.84456226)","46254","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45816","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.9",,,"71.6","74.1","291","POINT (-83.79404243 41.00445713)","45816","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46406","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.1",,,"79.7","80.5","9,900","POINT (-87.4141905 41.60431352)","46406","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45204","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.5",,,"75.0","76.0","6,972","POINT (-84.56408475 39.09190716)","45204","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46156","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.5",,,"73.3","75.6","1,470","POINT (-85.5024855 39.48023292)","46156","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46036","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.8",,,"74.1","75.4","11,663","POINT (-85.83108908 40.29519565)","46036","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45177","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.6",,,"75.1","76.2","22,260","POINT (-83.83714768 39.46011478)","45177","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45623","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.4",,,"74.4","76.3","3,494","POINT (-82.26790148 38.64138181)","45623","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46240","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.8",,,"73.5","74.1","18,731","POINT (-86.1238012 39.90687897)","46240","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46250","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","71.6",,,"71.2","72.0","18,546","POINT (-86.0681392 39.90414531)","46250","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46347","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.7",,,"72.7","74.7","4,760","POINT (-87.00734421 41.30496718)","46347","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45661","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.6",,,"73.9","75.3","7,657","POINT (-83.10690982 39.04220688)","45661","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46601","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.4",,,"77.9","78.7","6,090","POINT (-86.25316326 41.67014863)","46601","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45378","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.4",,,"73.2","75.8","407","POINT (-84.48872135 39.90292393)","45378","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45346","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.9",,,"75.7","78.0","2,293","POINT (-84.71131588 39.98076391)","45346","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45246","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.2",,,"78.9","79.6","15,133","POINT (-84.46699695 39.28963918)","45246","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45505","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.1",,,"76.7","77.5","20,197","POINT (-83.76525029 39.90609458)","45505","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46133","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.6",,,"74.8","76.4","816","POINT (-85.29958663 39.59157918)","46133","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46517","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.5",,,"73.1","74.0","23,764","POINT (-85.9969913 41.62475826)","46517","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46219","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.4",,,"74.2","74.7","33,930","POINT (-86.04436324 39.78276748)","46219","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46320","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.3",,,"76.9","77.7","15,508","POINT (-87.49668325 41.60676984)","46320","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45899","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.7",,,"73.4","75.8","194","POINT (-84.77460211 40.80055241)","45899","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45819","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.3",,,"74.2","76.5","233","POINT (-84.26039283 40.62401915)","45819","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45858","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.7",,,"72.6","74.7","3,083","POINT (-83.80443468 41.10771195)","45858","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46349","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.1",,,"71.9","74.3","3,336","POINT (-87.42181529 41.10781989)","46349","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45784","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.8",,,"74.9","76.7","3,386","POINT (-81.68721299 39.38717739)","45784","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46582","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.3",,,"72.8","73.9","12,378","POINT (-85.8540805 41.29404026)","46582","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45371","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.4",,,"73.8","75.0","18,333","POINT (-84.11960975 39.93479214)","45371","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45694","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.8",,,"77.2","78.4","12,147","POINT (-82.78218012 38.74730412)","45694","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46539","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.4",,,"72.4","74.2","2,298","POINT (-86.02421454 41.16715376)","46539","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45336","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.1",,,"72.8","75.5","153","POINT (-84.2648785 40.43870387)","45336","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46561","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.4",,,"73.6","75.0","13,343","POINT (-86.07527821 41.66377404)","46561","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45373","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.4",,,"72.9","73.8","35,131","POINT (-84.19473582 40.0321643)","45373","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45768","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.8",,,"74.6","77.0","1,703","POINT (-81.27075704 39.41036165)","45768","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45449","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.6",,,"78.2","79.0","18,175","POINT (-84.24127195 39.66469788)","45449","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45897","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.4",,,"74.2","76.5","101","POINT (-83.65747699 40.83170928)","45897","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46071","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.0",,,"72.0","74.0","3,417","POINT (-86.60688452 40.12016875)","46071","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46031","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.3",,,"73.4","75.0","2,161","POINT (-86.01900328 40.21027001)","46031","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45651","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.5",,,"75.7","77.3","6,047","POINT (-82.48883218 39.27869565)","45651","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46511","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.1",,,"75.2","76.9","4,435","POINT (-86.42692729 41.22004667)","46511","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45344","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.3",,,"75.8","76.7","16,955","POINT (-84.0094967 39.95662733)","45344","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45645","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.2",,,"74.2","76.3","3,036","POINT (-82.53157905 38.56986864)","45645","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45171","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.2",,,"75.4","76.9","6,054","POINT (-83.79892498 39.01448608)","45171","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45659","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.8",,,"74.0","75.6","2,973","POINT (-82.62351167 38.6708913)","45659","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46319","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.7",,,"74.3","75.1","18,404","POINT (-87.42225567 41.52580213)","46319","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45424","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.5",,,"78.3","78.8","49,930","POINT (-84.1111976 39.84666183)","45424","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46278","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.0",,,"74.4","75.4","8,197","POINT (-86.29792089 39.89517034)","46278","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46214","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.8",,,"73.5","74.1","24,306","POINT (-86.28959238 39.79174917)","46214","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46072","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.6",,,"74.7","76.5","9,324","POINT (-86.06736461 40.28609297)","46072","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46733","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.1",,,"72.4","73.7","18,777","POINT (-84.943853 40.84682134)","46733","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","45434","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.0",,,"77.4","78.5","12,163","POINT (-84.0289231 39.72148745)","45434","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46507","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.8",,,"73.0","74.6","9,128","POINT (-85.81763665 41.72052946)","46507","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","46016","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.0",,,"74.6","75.3","19,225","POINT (-85.68151399 40.09781673)","46016","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
